4.1196921621225799370336	0.4515585363369299942704	-13.6121818316270992710315	1.6122036943239499429126	-18.7860474548127989180557	2.8362521164303999832157	-13.4570435120024001207639	1.3070900595118299936104	2.5304263326010500989582	-18.1482822316732992362631	1.2476125680021599162473	-13.4626172345409003128225	6.1133823089409196072097	-13.8508909540973998986146	0.9002712539139290370827	-13.3659258828483000769438	2.5999703089576700065777	-13.7103825718502001507204	4.2636647958524802604074	6.9027250323446898150337	-14.8441872564993992966720	2.6739194835498198976609	-13.3696282249168003630757	0.1496080254185269964307	-6.4071213491233800496616	19.6794200141431012696103	4.3641815670575896390915	-19.8852324107187001800412	5.6775558230148259752923	-15.7769109348602984965737	-64.630955	80130.893186	0.999000	1.000000
4.1105236553851591807529	0.4527120863814360074429	-13.6176783585567129364335	1.6142805855006114867933	-18.7915414325451379795595	2.8307772136664213213919	-13.4538787141325748564213	1.3004854713001907651204	2.5453614299188358494064	-18.1562678095857137350322	1.2444714330602246743496	-13.4772863298028067191581	6.1225475088215723928897	-13.8589600571367324022276	0.8801982986660304986160	-13.3718248511206780904104	2.6018386062632985478160	-13.6985523642333628657752	4.2628741526576936493598	6.8998574852751826114172	-14.8337020973626749764662	2.6754307046875220876814	-13.3699710427813407420672	0.1925259923645174786611	-6.4146753023476081878584	19.6719621102586934568990	4.3674967667749413635647	-19.8801330851576523173208	5.6860263698599444737170	-15.7878817394729296097466	-64.630955	80130.830147	0.999000	1.000000
4.1161222294896919748908	0.4927754425277204308742	-13.6131069459455922299185	1.6240378632640781741969	-18.7889393310548946658400	2.8391636865886162865991	-13.4464190479591678695215	1.2971466350515383769704	2.5565260770803770462578	-18.1582449436963315747562	1.2553565980941039370578	-13.4738774154788547576800	6.1300242879264450479582	-13.8553137606344289878280	0.8748857616025993433340	-13.3717900294034581776259	2.6009669914219446518189	-13.7051151361976248921337	4.2653903309863059334361	6.9014982200333285788929	-14.8221684655913854555820	2.6843339167049640181517	-13.3783437307232286883618	0.1946328372981777077300	-6.4116206788308769404239	19.7026092269707966408987	4.3589911325455972246345	-19.8871830768427280133892	5.6769863265014013364862	-15.7932795492667796821706	-64.630955	80130.807488	0.999000	1.000000
4.1114486716631528651078	0.4941135036492346754855	-13.6124158506052097550310	1.6269957862452730790181	-18.7862555229230459019618	2.8387286273021090643454	-13.4284886725908023663578	1.2937146491359543531985	2.5541591015392941521611	-18.1559589878750564651000	1.2574131203624376862393	-13.4790685389182023357080	6.1346902471883986152079	-13.8555411350324551023050	0.8767946443068126427534	-13.3782860824791818288304	2.6027717437402899669507	-13.7011269359731358008503	4.2758345307645679866937	6.9025047097246945426718	-14.8200425852104018531463	2.6789498738160286706034	-13.3809121896148095487433	0.1963978461021052557278	-6.3783491272125036886109	19.7011043098538607409864	4.3548838982458679680576	-19.8902724598654216947580	5.6456735700693423396501	-15.7981993190597265197539	-64.630955	80130.833614	0.999000	1.000000
4.1200181180073061071312	0.4868024087745796424365	-13.6280501649238559025434	1.6209549841607828746248	-18.7867450641876203576430	2.8291910866914111721826	-13.4351787642398878830363	1.2853514175575977418475	2.5625136410461060165744	-18.1743050001417181249508	1.2553870713746297926861	-13.4815417013493732412144	6.1560053176017230924799	-13.8639748248585412682132	0.8823362617016851094931	-13.3908239938521749223810	2.6101578657508786029950	-13.7111585344555262366839	4.2736805508479625004270	6.8929593227666909882601	-14.8373247979459161882687	2.6839615870466766445190	-13.3902740469186269933743	0.1945738614548846723284	-6.3900536674100765210937	19.7035688540850912886526	4.3614234562711926557199	-19.8943345840334266938498	5.6471339848619281909237	-15.7936754946602864180250	-64.630955	80130.776226	0.999000	1.000000
4.1173471021780940759527	0.4886921656052728990538	-13.6338026534407603662657	1.6206706782969679814244	-18.8018494682385544081171	2.8272113719653728658443	-13.4775347495901201000379	1.2867672090851283162038	2.5537628817914796997002	-18.1771255291181468294326	1.2528397593381916941269	-13.4775674339640438859078	6.1329177130621728153415	-13.8665975019959102354505	0.8429716377831223406147	-13.3844476853435736529718	2.6121008272571430985920	-13.7163253172168992932711	4.2798073102842293380377	6.8924586205693838536490	-14.8247095143633096370195	2.6736727542020264358769	-13.3871548429664368740077	0.1983089855789203492797	-6.3961072777091469987454	19.6965848061113106837183	4.3597584542505396498768	-19.8919534140880216455116	5.6517658147138405411170	-15.8126269568868966786113	-64.630955	80130.743590	0.999000	1.000000
4.1184672862044218177857	0.4360431164079167087877	-13.6320521133684451342560	1.6345605536236633703595	-18.7973950865625170081330	2.8282488510740915188535	-13.4795474754670081551922	1.2879740847706764306224	2.5572660841671099873906	-18.1708913038415005303250	1.2548432617976466030285	-13.4789764493310837423223	6.1315845740474284042421	-13.8582285440726362679698	0.8410187697007616147715	-13.3873047076262352561571	2.6076445848242482128398	-13.7123572053921201074900	4.2949048043691258058630	6.8917978511441546629612	-14.8252385019132510990403	2.6738611169531725231252	-13.4079147211059090949448	0.2006020799868664383769	-6.4015585901883369501775	19.7091647520317643227372	4.3604921182348039820909	-19.8959189594589567207095	5.6488636270573548969764	-15.8107475088981708211122	-64.630955	80130.757597	0.999000	1.000000
4.1264196430264439285907	0.4434599487796250794069	-13.6653938768299276773632	1.6347375294345303231580	-18.7953088015422515866248	2.8250852933004373390702	-13.4763790862751786647777	1.2869345610794697964963	2.5568022217713610722001	-18.1650591802810552621850	1.2539899700723200481889	-13.4742916548494804374059	6.1354430632781342680460	-13.8489564843576502539690	0.8148971069425412494525	-13.3886950220362166419363	2.6051879964083708429712	-13.7119330781669539476297	4.2822504806391048504111	6.9021765742724445757972	-14.8189311599609094827201	2.6584741694732509920129	-13.4143201038617423392907	0.1956665743444123695127	-6.3991600808800281896538	19.6987177959735042520606	4.3609056231039549089701	-19.9001157392277079338783	5.6424244214213787884660	-15.8121615400198667344966	-64.630955	80130.720634	0.999000	1.000000
4.1298498698017613861566	0.4600947628675877698612	-13.6561898998627295753749	1.6331506054160176422130	-18.7875904473678971839945	2.8255976017084960538739	-13.4919101514351140735926	1.2752590753320331984355	2.5682787836424649796641	-18.1566669194910836893087	1.2639569265774148743020	-13.4844745414011963902112	6.1217839756320042710058	-13.8503598900541078364768	0.8097128277806014962081	-13.3988276876606917653589	2.6052828305037918354969	-13.7123149097513330474385	4.2795139441382756828602	6.8834286506205328848296	-14.8099082605401459744598	2.6579805362838326843189	-13.4191394463562385652722	0.1939381532291994947315	-6.4075443877188797969779	19.6909508950144775951685	4.3564755721967340917899	-19.8993898017736086103469	5.6805965886852520796424	-15.8192647733683671162908	-64.630955	80130.624401	0.999000	1.000000
4.1188601637958628387537	0.4477749760040372062342	-13.6939797237081268832526	1.6354083339366993765651	-18.7897000371360078929683	2.8333931533087044485342	-13.4931932967320893368424	1.2734187015128060060931	2.5708146832034235451658	-18.1521328445133924844868	1.2612874580677966296349	-13.4827308442049176306909	6.1470074995709946819034	-13.8511154509687912650406	0.8127869915496772623698	-13.3910576480759644368845	2.5962976087131313107648	-13.6919359439064916017514	4.2884751730023884519483	6.8885660186150845518682	-14.8044713055912389165769	2.6616057259954648550604	-13.4199849563125006568498	0.1957323927798953200341	-6.4073126242183287004650	19.6831544656221559819187	4.3594592411640729068267	-19.8918615854921689845014	5.6858289022637604759325	-15.8245489678293065338721	-64.630955	80130.642137	0.999000	1.000000
